,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
32852,725741,2015,['92/12585292_1987-01-04_2015.jpg'],1.0,['Przemysław Tytoń'],[[139.78655302  78.03252946 277.89310604 216.13908248]],5.048727563644754,,1987,28
32853,701522,1976,['53/12586053_1920-09-13_1976.jpg'],1.0,['John Crawford'],[[ 13.83176101  40.85528302 135.11761006 162.14113208]],3.694639107455631,,1920,56
32855,725376,2014,['93/12589093_1986-01-04_2014.jpg'],1.0,['Ivan Maric'],[[ 89.13783656 103.85114266 220.69959141 235.4128975 ]],4.5138232705160775,,1986,28
32856,722839,2015,['37/1258937_1979-01-24_2015.jpg'],1.0,['Kyle Brandt'],[[216.908  81.868 337.6   202.56 ]],3.307475053533658,,1979,36
32862,722376,2010,['10/12593410_1977-10-18_2010.jpg'],1.0,['Brian Ó Domhnaill'],[[259.8  48.6 302.4  91.2]],3.2765302988582596,,1977,33
32867,726368,2014,['53/12599853_1988-09-22_2014.jpg'],1.0,['Nikita Andreyev'],[[183.92  57.2  246.4  119.68]],3.299426469421565,,1988,26
32869,723580,2010,['64/22502164_1981-02-03_2010.jpg'],1.0,['Jose Antonio Vargas'],[[ 70.21805336 208.89416008 381.35929348 520.0354002 ]],4.429479380569072,,1981,29
32870,723019,2012,['32/2250232_1979-07-23_2012.jpg'],1.0,['Perro Aguayo Jr.'],[[ 84.84850629  25.73455189 160.45216195 101.33820755]],5.25851290801184,,1979,33
32876,717627,2012,['77/22508777_1964-10-17_2012.jpg'],1.0,['David Cromer'],[[130.30882523 140.26488871 219.03339654 228.98946002]],4.201852134075978,,1964,48
32879,714095,2011,['48/2251148_1955-02-15_2011.jpg'],1.0,['Christopher McDonald'],[[132.25104521 211.07367233 367.83892658 446.66155371]],4.901578789517956,,1955,56
32884,718575,2012,['30/2251530_1967-05-23_2012.jpg'],1.0,['Sean Williams'],[[ 83.11220192  83.11220192 329.24880769 329.24880769]],4.130735480213641,,1967,45
32885,725974,2010,['36/2251536_1987-08-25_2010.jpg'],0.0,['Liu Yifei'],[[136.69513317 136.69513317 271.63026635 271.63026635]],4.868399112179517,,1987,23
32887,725752,2014,['45/22516845_1987-01-15_2014.jpg'],1.0,['Alexander Gustafsson'],[[100.44063479 100.44063479 278.76977741 278.76977741]],4.5866105981096315,,1987,27
32892,721270,2006,['60/2251860_1974-10-08_2006.jpg'],1.0,['Martin Henderson'],[[ 43.14797099 128.20391298 233.90384046 318.95978245]],5.3001343821447,,1974,32
32893,723809,2015,['23/22519423_1981-09-20_2015.jpg'],1.0,['Max Amini'],[[131.2223238   86.00205787 175.85658973 130.6363238 ]],3.817982060228113,,1981,34
32899,703624,1947,['91/22523991_1926-06-16_1947.jpg'],1.0,['Kelly Burnett'],[[ 44.29760601  77.22531051 142.68671953 175.61442403]],3.6253629540288217,,1926,21
32903,711610,2007,['55/225255_1948-04-27_2007.jpg'],1.0,['Frank Abagnale'],[[110.03159279 131.85791135 305.56845981 327.39477837]],4.412844651160725,,1948,59
32904,718231,1993,['66/225266_1966-06-13_1993.jpg'],1.0,['Grigori Perelman'],[[123.0596426   88.06717329 279.93975452 244.9472852 ]],4.623137821548968,,1966,27
32906,725981,2015,['19/22528819_1987-09-01_2015.jpg'],1.0,['Sami Callihan'],[[ 23.75302748 206.73724733 228.73027481 411.71449467]],3.366690761170416,,1987,28
32908,722267,2009,['30/22532330_1977-07-01_2009.jpg'],0.0,['Katharina Kuhlmann'],[[ 93.20122716  72.62317668 185.20245433 164.62440385]],3.1256948669624824,,1977,32
32911,727087,2011,['66/22533766_1990-09-11_2011.jpg'],1.0,['Jo Inge Berget'],[[105.97683617 184.79946329 341.56471754 420.38734467]],3.9834519583425716,,1990,21
32913,727214,2014,['91/22535691_1991-01-16_2014.jpg'],1.0,['Matt Duchene'],[[124.52821072  55.85698254 247.21642144 178.54519326]],3.6215118753922613,,1991,23
32917,715589,2011,['64/2253964_1959-03-20_2011.jpg'],1.0,['Steve McFadden'],[[ 93.77335692  93.77335692 260.10139937 260.10139937]],3.7221422134590925,,1959,52
32918,726536,2015,['01/22540801_1989-03-09_2015.jpg'],0.0,['Kim Tae-yeon'],[[161  65 304 208]],3.6542895797625503,,1989,26
32919,723606,2009,['90/2254090_1981-03-01_2009.jpg'],0.0,['Ana Hickmann'],[[ 54.6744132   81.78461981 176.21634291 203.32654952]],4.107415840424784,,1981,28
32923,723079,2012,['34/22544934_1979-09-21_2012.jpg'],1.0,['Ren Ng'],[[131.05392191  49.59522072 276.95958406 195.50088286]],6.477633256426263,,1979,33
32926,717707,2011,['71/2254671_1965-01-05_2011.jpg'],1.0,['Patrik Sjöberg'],[[ 44.71001683 110.87504208 242.60509258 308.77011782]],3.7390493512969516,,1965,46
32927,709394,2010,['68/225468_1942-04-03_2010.jpg'],0.0,['Marsha Mason'],[[152.24302551  95.51189094 321.47642921 264.74529465]],3.746830798402646,,1942,68
32928,706942,1955,['83/225483_1935-07-17_1955.jpg'],0.0,['Diahann Carroll'],[[ 77.53322102  77.53322102 175.85193377 175.85193377]],3.1307083853830413,,1935,20
32929,709928,1962,['40/22548440_1943-09-19_1962.jpg'],1.0,['Andre Champagne'],[[ 97.80586026  78.40468821 271.61640872 252.21523667]],3.5210994396458646,,1943,19
32930,710383,1967,['51/22548451_1944-12-17_1967.jpg'],1.0,['Craig Dill'],[[ 45.784  91.096 181.248 226.56 ]],5.742786866951305,,1944,23
32931,720820,2008,['85/225485_1973-07-15_2008.jpg'],1.0,['Brian Austin Green'],[[121.60456282 151.78570353 392.35482917 422.53596987]],5.674957357924296,,1973,35
32933,706582,1961,['97/225497_1934-07-22_1961.jpg'],0.0,['Louise Fletcher'],[[115.83273736  66.54756421 262.85425683 213.56908367]],4.9556571613353615,,1934,27
32935,722616,2011,['80/22550080_1978-06-15_2011.jpg'],1.0,['Alberto Sardiñas'],[[104.88708004 104.88708004 260.0177001  260.0177001 ]],3.7952817408046,,1978,33
32936,718529,2012,['17/2255117_1967-04-07_2012.jpg'],1.0,['Bodo Illgner'],[[ 53.42841808 132.25104521 289.01629946 367.83892658]],5.164948423017467,,1967,45
32941,716677,2011,['17/2255217_1962-03-12_2011.jpg'],1.0,['Andreas Köpke'],[[225.29154254  94.29147606 393.00019945 262.00013297]],4.458685683920501,,1962,49
32942,710112,2013,['31/225531_1944-03-21_2013.jpg'],0.0,['Marie-Christine Barrault'],[[120.35276175 120.35276175 298.68190437 298.68190437]],3.776447466100181,,1944,69
32944,703804,1953,['26/2255426_1926-12-13_1953.jpg'],1.0,['Carl Erskine'],[[ 73.54741277  61.37317731 182.61353193 170.43929647]],3.7258404880174476,,1926,27
32945,701662,1973,['43/225543_1921-01-31_1973.jpg'],0.0,['Carol Channing'],[[ 86.24515703 128.92773554 277.43676033 320.11933885]],3.711136254780664,,1921,52
32948,710152,1976,['61/225561_1944-04-30_1976.jpg'],0.0,['Jill Clayburgh'],[[138.1870032  138.1870032  445.85776042 445.85776042]],3.154576407342815,,1944,32
32950,726298,2012,['97/22557097_1988-07-14_2012.jpg'],1.0,['Sullivan Silva'],[[197.05741458  46.15171106 331.99254776 181.08684423]],4.528858333421028,,1988,24
32954,717143,2010,['58/22559758_1963-06-21_2010.jpg'],1.0,['Vivek Shauq'],[[197.93986203  34.96954122 274.47632978 111.50600897]],3.678760147129991,,1963,47
32956,688477,2004,['03/225603_1884-12-25_2004.jpg'],0.0,['Evelyn Nesbit'],[[141.68  57.2  267.52 183.04]],3.4851723660791762,,1884,120
32958,716197,2014,['04/22562004_1960-11-17_2014.jpg'],1.0,['Gary Pomerantz'],[[ 59.21335578  44.51001683 124.97838102 110.27504208]],4.016888171709626,,1960,54
32959,728225,2010,['40/22562040_1993-10-23_2010.jpg'],0.0,['Taylor Spreitler'],[[255.05000393 100.72035869 335.89393377 181.56428852]],3.786507202234744,,1993,17
32961,724321,2012,['47/22562447_1983-02-14_2012.jpg'],0.0,['Sasha Andrews'],[[113.28  72.32 204.8  163.84]],4.203132926170265,,1983,29
32965,714585,2010,['77/2256577_1956-06-19_2010.jpg'],1.0,['Doug Stone'],[[179.14310417 110.54960256 301.81140705 233.21790545]],3.3708929484457797,,1956,54
32966,722171,2006,['95/2256595_1977-03-27_2006.jpg'],0.0,['Noname Jane'],[[ 86.24515703 107.58644628 277.43676033 298.77804959]],3.8965996872059705,,1977,29
32968,716684,2008,['66/22567166_1962-03-19_2008.jpg'],1.0,['Jon Ippolito'],[[ 17.39492685  43.16031714  94.4730977  120.23848798]],3.207652853321889,,1962,46
32970,713001,2006,['84/22567684_1952-02-17_2006.jpg'],1.0,['George Zinkhan'],[[ 68.36132014  95.4970482  189.9500964  217.08582446]],3.91265226168997,,1952,54
32975,723448,2009,['97/225697_1980-09-24_2009.jpg'],1.0,['John Arne Riise'],[[132.78791234  79.92314741 370.05335456 313.626     ]],4.29328582644445,,1980,29
32977,724253,2013,['83/22570683_1982-12-08_2013.jpg'],0.0,['Nicki Minaj'],[[ 85.36 169.84 337.92 422.4 ]],4.164096707029976,,1982,31
32980,711127,2006,['05/2257105_1946-12-31_2006.jpg'],1.0,['Dewey Tomko'],[[160.81841974  50.65725617 250.36628085 140.20511728]],3.3600314765386985,,1946,60
32981,711390,2008,['59/2257159_1947-09-20_2008.jpg'],1.0,['Billy Bang'],[[ 93.77335692  93.77335692 260.10139937 260.10139937]],3.7506827253955497,,1947,61
32984,700286,1953,['32/2257332_1917-04-26_1953.jpg'],1.0,['Sal Maglie'],[[ 86.40468926  74.13344793 196.33986116 184.06861984]],3.140321726070948,,1917,36
32996,722639,2014,['56/22576356_1978-07-08_2014.jpg'],1.0,['Garth Mulroy'],[[ 65.77444102  78.82172923 182.66203486 195.70932307]],3.2044204539477232,,1978,36
33002,709815,2009,['82/22577682_1943-05-29_2009.jpg'],0.0,['Nina Karin Monsen'],[[ 96.34257833 167.99951208 310.51337958 382.17031333]],3.304019392958465,,1943,66
33009,717972,2008,['27/22578527_1965-09-27_2008.jpg'],1.0,['Roschdy Zem'],[[ 58.57012205 145.24630512 317.81267127 404.48885435]],4.606389058970261,,1965,43
33011,725975,2013,['72/22578772_1987-08-26_2013.jpg'],1.0,['David Johnson'],[[224.21077685  92.83973165 341.56471754 210.19367233]],3.0341654856000853,,1987,26
33012,723530,2001,['39/2257939_1980-12-15_2001.jpg'],0.0,['Élodie Gossuin'],[[159.432  47.304 242.944 130.816]],3.111489850793547,,1980,21
33015,724232,2005,['60/2258060_1982-11-17_2005.jpg'],1.0,['Andriy Serdinov'],[[28.36799708 28.36799708 91.1884905  91.1884905 ]],3.6463623527811646,,1982,23
33019,699251,1940,['79/22582879_1914-06-26_1940.jpg'],1.0,['Lorenz Hackenholt'],[[ 27.7529004   82.05870119 271.52900398 325.83480477]],3.122298115400193,,1914,26
33021,726950,2015,['76/22583176_1990-04-27_2015.jpg'],1.0,['Austin Dillon'],[[ 91.42342212 151.78570353 362.17368846 422.53596987]],3.5150327878243446,,1990,25
33023,699418,1940,['60/225860_1914-12-10_1940.jpg'],0.0,['Dorothy Lamour'],[[ 79.70262713  79.70262713 315.2905085  315.2905085 ]],4.817832901973223,,1914,26
33025,723089,2012,['17/22586617_1979-10-01_2012.jpg'],0.0,['Shraddha Nigam'],[[160.93966942  96.91580165 256.09547108 192.07160331]],3.0208818529474213,,1979,33
33026,701065,1961,['66/225866_1919-06-14_1961.jpg'],1.0,['Sam Wanamaker'],[[132.25104521 132.25104521 367.83892658 367.83892658]],4.8025530668659115,,1919,42
33027,724723,2009,['24/2258724_1984-03-22_2009.jpg'],1.0,['Piotr Trochowski'],[[126.86918793 158.38648491 267.89702434 299.41432133]],4.297368514724626,,1984,25
33037,719382,2006,['70/2259170_1969-08-07_2006.jpg'],1.0,['Todd Brunson'],[[ 52.60431524  87.25919206 207.92926094 242.58413777]],4.019137676100799,,1969,37
33038,711408,2006,['12/2259212_1947-10-08_2006.jpg'],1.0,['Mel Judah'],[[ 49.12321509  81.45735849 194.00486036 226.33900376]],5.223348644722184,,1947,59
33039,712251,1977,['45/2259245_1950-01-28_1977.jpg'],0.0,['Barbi Benton'],[[ 79.70262713 158.52525425 315.2905085  394.11313563]],3.656753407625439,,1950,27
33041,715247,2014,['50/2259450_1958-04-12_2014.jpg'],1.0,['J. Alexander'],[[194.96407406  73.66152777 266.86560183 145.56305555]],3.9287765612913628,,1958,56
33042,714200,2009,['99/2259599_1955-05-31_2009.jpg'],0.0,['Susie Essman'],[[123.45351931 123.45351931 343.20585407 343.20585407]],4.5197909245358385,,1955,54
33043,720020,2015,['11/22598811_1971-05-07_2015.jpg'],1.0,['Thomas Piketty'],[[212.12126572  85.44850629 401.13040487 274.45764544]],5.51707791671109,,1971,44
33044,728465,2013,['91/32500691_1994-06-20_2013.jpg'],0.0,['Tai Tzu-ying'],[[141.68 113.52 267.52 239.36]],3.9487750963184025,,1994,19
33045,724539,2011,['79/32501079_1983-09-20_2011.jpg'],0.0,['A-Lin'],[[140.26488871 239.8255235  318.59403133 418.15466612]],4.157197695895101,,1983,28
33058,727842,2015,['74/32511174_1992-10-05_2015.jpg'],1.0,['Cody Zeller'],[[190.96 226.16 253.44 288.64]],3.345628822846012,,1992,23
33059,707780,1958,['92/32511292_1937-11-01_1958.jpg'],1.0,['Willie Smith'],[[ 74.80098173  50.10732115 296.32392692 271.63026635]],3.005112286000665,,1937,21
33061,727442,2015,['21/32518421_1991-09-01_2015.jpg'],1.0,['Rhys Bennett'],[[105.05778283  90.12609957 238.90693219 223.97524892]],4.168359009523025,,1991,24
33063,700478,1964,['10/32518510_1917-11-04_1964.jpg'],0.0,['Babette Rosmond'],[[ 39.47829591  65.54382652 156.39318365 182.45871426]],4.49009258613664,,1917,47
33064,718779,2013,['91/325191_1967-12-13_2013.jpg'],1.0,['Jamie Foxx'],[[ 75.19468553 186.66671384 408.73077044 520.20279874]],4.194834664844108,,1967,46
33072,712205,1972,['20/32523620_1949-12-13_1972.jpg'],1.0,['Mike Keller'],[[ 22.13081761  65.36845283 216.1881761  259.42581132]],3.661220170234622,,1949,23
33073,701959,1957,['38/325238_1921-11-24_1957.jpg'],1.0,['Herbert York'],[[ 55.67480128 110.54960256 301.81140705 356.68620833]],4.667890294307331,,1921,36
33075,720047,2008,['94/3252494_1971-06-03_2008.jpg'],1.0,['John Hodgman'],[[121.60456282 121.60456282 392.35482917 392.35482917]],3.0340353959488127,,1971,37
33077,716321,2012,['75/3252575_1961-03-21_2012.jpg'],1.0,['Vince Sorrenti'],[[ 35.54902668 139.55610672 346.6902668  450.69734684]],4.861136126928775,,1961,51
33079,711836,1982,['93/3252693_1948-12-09_1982.jpg'],0.0,['Marleen Gorris'],[[ 97.92203703 130.26938271 388.16814812 420.5154938 ]],5.168909316786079,,1948,34
33080,715136,2011,['24/32527024_1957-12-22_2011.jpg'],1.0,['Peter Vollmann'],[[149.26937107  95.22232704 270.23522013 216.1881761 ]],4.441802942255222,,1957,54
33087,717997,2014,['65/32531165_1965-10-22_2014.jpg'],1.0,['Cho Hee-jae'],[[ 92.88  92.88 299.52 299.52]],3.8326761883234033,,1965,49
33089,729431,2014,['11/3253211_1997-02-10_2014.jpg'],0.0,['Chloë Grace Moretz'],[[132.25104521 132.25104521 367.83892658 367.83892658]],5.325570720362793,,1997,17
33091,728257,2012,['78/32532378_1993-11-24_2012.jpg'],0.0,['Madison de Rozario'],[[128.92773554 128.92773554 320.11933885 320.11933885]],4.9478732625939,,1993,19
33093,721845,2003,['92/3253292_1976-05-05_2003.jpg'],1.0,['Sage Stallone'],[[ 43.65  58.05 172.8  187.2 ]],5.1397962842627996,,1976,27
33094,718580,2010,['32/325332_1967-05-28_2010.jpg'],1.0,['Glen Rice'],[[45.8721934  40.17191922 96.90466097 91.20438679]],3.5878785526812766,,1967,43
33100,723001,2014,['31/32536531_1979-07-05_2014.jpg'],1.0,['Mike Cahill'],[[ 88.82543596  50.17780773 138.02724369  99.37961546]],3.6763774497162784,,1979,35
33103,726059,2011,['41/32537741_1987-11-18_2011.jpg'],0.0,['Giulia Gatto-Monticone'],[[129.59820548  31.30014416 184.30886498  86.01080366]],3.1099069089431732,,1987,24
33105,718576,2011,['33/32538333_1967-05-24_2011.jpg'],1.0,['Andrey Borodin'],[[128.12098203  73.42456116 291.71424465 237.01782378]],4.621236726568419,,1967,44
33115,722715,2008,['56/325456_1978-09-22_2008.jpg'],1.0,['Harry Kewell'],[[130.26938271 130.26938271 420.5154938  420.5154938 ]],3.339009918924924,,1978,30
33120,726601,2011,['47/32552447_1989-05-13_2011.jpg'],0.0,['Tóc Tiên'],[[130.93069969  93.77335692 297.25874214 260.10139937]],3.218767556628847,,1989,22
33124,726415,2014,['98/32555798_1988-11-08_2014.jpg'],1.0,['Brian Kokoska'],[[ 81.6234021   81.6234021  185.47520481 185.47520481]],3.5093351730311397,,1988,26
33125,723860,2000,['91/32557091_1981-11-10_2000.jpg'],0.0,['Amanda Fraser'],[[128.92773554  86.24515703 320.11933885 277.43676033]],4.918760815349887,,1981,19
33127,728663,2007,['06/3255806_1995-01-04_2007.jpg'],0.0,['María Isabel'],[[ 12.8378381   62.82919051 124.97838102 174.96973343]],3.5035776186716574,,1995,12
33131,725929,2012,['69/32560269_1987-07-11_2012.jpg'],1.0,['William Meynard'],[[150.2690248  128.92773554 341.4606281  320.11933885]],3.997184530328032,,1987,25
33134,708778,1962,['10/325610_1940-07-26_1962.jpg'],0.0,['Mary Jo Kopechne'],[[ 16.37421123  64.43484494 160.20211235 208.26274605]],4.888622450687878,,1940,22
33135,721341,2010,['10/3256110_1974-12-18_2010.jpg'],0.0,['Kari Byron'],[[165.98  69.66 288.96 192.64]],3.1730706540893805,,1974,36
33141,727014,2014,['01/32565701_1990-06-30_2014.jpg'],1.0,['Jaka Blažič'],[[227.53057206  69.94408715 315.17296982 157.58648491]],3.009140229548584,,1990,24
33142,723868,2011,['78/32565778_1981-11-18_2011.jpg'],1.0,['Tim DeChristopher'],[[ 85.36  57.2  337.92 309.76]],3.2035747975673674,,1981,30
33144,707907,1958,['08/32566108_1938-03-08_1958.jpg'],1.0,['Bruno Pizzul'],[[109.5056761  109.5056761  248.61640252 248.61640252]],5.287773889700162,,1938,20
33145,724794,2013,['58/32568058_1984-06-01_2013.jpg'],1.0,['Petr Malý'],[[122.22159338 104.88708004 277.35221344 260.0177001 ]],3.6935890328843004,,1984,29
33149,706420,2010,['36/32570536_1934-02-10_2010.jpg'],0.0,['Tatyana Lolova'],[[112.4767393  134.78808715 312.35887003 334.67021789]],3.367227799436452,,1934,76
33152,719250,2013,['85/32573785_1969-03-28_2013.jpg'],1.0,['Ola Kajbjer'],[[123.45351931 123.45351931 343.20585407 343.20585407]],4.722826351601338,,1969,44
33160,726149,2014,['29/32577829_1988-02-16_2014.jpg'],1.0,['Kim Soo-hyun'],[[115.24513741  92.37210993 320.22238474 297.34935726]],5.148032692541283,,1988,26
33166,717638,2013,['48/32580348_1964-10-28_2013.jpg'],1.0,['Pavel Medynský'],[[139.55610672  70.21805336 294.68672678 225.34867342]],4.289441037895596,,1964,49
33168,724099,2011,['00/3258100_1982-07-07_2011.jpg'],1.0,['Jan Laštůvka'],[[159.41169154 110.65055568 268.18624722 219.42511136]],3.4841125032868434,,1982,29
33170,723036,2013,['93/3258193_1979-08-09_2013.jpg'],1.0,['Kliff Kingsbury'],[[ 58.52811634  44.01758725 188.6368781  174.12634901]],4.80449511429439,,1979,34
33176,721770,2009,['32/32584632_1976-02-20_2009.jpg'],0.0,['Johanna Beisteiner'],[[141.68 127.6  267.52 253.44]],4.243486327209423,,1976,33
33194,693355,1943,['64/3259264_1898-05-04_1943.jpg'],0.0,['Joy Bright Hancock'],[[ 79.70262713 158.52525425 315.2905085  394.11313563]],5.716234843757224,,1898,45
33195,726336,2014,['15/32592815_1988-08-21_2014.jpg'],1.0,['Bruno Gabriel Soares'],[[105.97683617 105.97683617 341.56471754 341.56471754]],4.614740731645026,,1988,26
33200,708756,1946,['91/3259791_1940-07-04_1946.jpg'],0.0,['Karolyn Grimes'],[[ 94.08159657  80.70993991 213.94650644 200.57484978]],3.0879491453738472,,1940,6
33201,709542,2012,['82/3259982_1942-08-29_2012.jpg'],1.0,['Gottfried John'],[[171.61031405 107.58644628 362.80191736 298.77804959]],4.20416924808094,,1942,70
33203,706498,1954,['97/4250197_1934-04-29_1954.jpg'],1.0,['Akira Takarada'],[[  0.72       150.4343617  336.85731382 486.57167551]],4.798452019507781,,1934,20
33206,723418,2010,['57/42502257_1980-08-25_2010.jpg'],1.0,['Pål Hausken'],[[156.9524601  286.91284352 389.88115025 519.84153367]],5.691743357203192,,1980,30
33207,721303,2013,['65/4250465_1974-11-10_2013.jpg'],0.0,['Simone Singh'],[[114.94046029  69.21307617 217.20507455 171.47769043]],3.9592131631481804,,1974,39
33208,721874,2010,['94/42505394_1976-06-03_2010.jpg'],1.0,['Roger Arntzen'],[[129 257 416 544]],6.178321884267,,1976,34
33212,724834,2014,['90/42508090_1984-07-11_2014.jpg'],1.0,['Jarekus Singleton'],[[149.50937107  56.61601415 232.2333923  139.34003538]],3.6277976242980294,,1984,30
33215,714993,2005,['60/4251160_1957-08-01_2005.jpg'],1.0,['Taylor Negron'],[[ 58.59772835 116.3534567  317.65650592 375.41223427]],3.34321169646541,,1957,48
33221,728562,2011,['62/42513162_1994-09-25_2011.jpg'],1.0,['Gennady Korotkevich'],[[272.70521287  33.57541974 346.32590729 107.19611416]],3.6737221268044453,,1994,17
33223,715527,2010,['94/42515594_1959-01-17_2010.jpg'],0.0,['Adele Neuhauser'],[[120.35276175 140.26488871 298.68190437 318.59403133]],5.095658580359625,,1959,51
33226,726734,2015,['51/42517551_1989-09-23_2015.jpg'],0.0,['A.J. Applegate'],[[115.24513741 115.24513741 320.22238474 320.22238474]],5.519023593246172,,1989,26
33228,723868,2014,['24/42519224_1981-11-18_2014.jpg'],0.0,['Allison Tolman'],[[192.95160331 107.58644628 384.14320662 298.77804959]],3.460960272229286,,1981,33
33229,705664,1980,['54/42519254_1932-01-16_1980.jpg'],1.0,['Christiaan van Velzen'],[[ 98.93881545 123.45351931 318.69115021 343.20585407]],4.26422501567828,,1932,48
33230,712079,1980,['34/42519434_1949-08-09_1980.jpg'],1.0,['John Pierik'],[[128.92773554 150.2690248  320.11933885 341.4606281 ]],5.662537509070099,,1949,31
